Product Link,Product Name,Price
https://www.flipkart.com/google-pixel-8a-aloe-128-gb/p/itm9f646ddfbe8f4?pid=MOBGYQ2MKT3SVFCS&lid=LSTMOBGYQ2MKT3SVFCSMCUIQC&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=d9bff35f-7fe3-459f-a2b0-547b082202f7.MOBGYQ2MKT3SVFCS.SEARCH&ppt=sp&ppn=sp&ssid=h12nagh1pc0000001730653626818&qH=f696c2fbb0b173a0,"Google Pixel 8a (Aloe, 128 GB)","₹43,999"
https://www.flipkart.com/google-pixel-8a-obsidian-128-gb/p/itm5c791e407a330?pid=MOBGYQ2MNHZWXRNY&lid=LSTMOBGYQ2MNHZWXRNYGSN6LA&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=Search&iid=d9bff35f-7fe3-459f-a2b0-547b082202f7.MOBGYQ2MNHZWXRNY.SEARCH&ppt=sp&ppn=sp&ssid=h12nagh1pc0000001730653626818&qH=f696c2fbb0b173a0,"Google Pixel 8a (Obsidian, 128 GB)","₹43,999"
https://www.flipkart.com/google-pixel-9-pro-xl-obsidian-512-gb/p/itm868968d53f326?pid=MOBH2HJGSBRCHHYG&lid=LSTMOBH2HJGSBRCHHYGJNCSVO&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=d9bff35f-7fe3-459f-a2b0-547b082202f7.MOBH2HJGSBRCHHYG.SEARCH&ppt=sp&ppn=sp&ssid=h12nagh1pc0000001730653626818&qH=f696c2fbb0b173a0,"Google Pixel 9 Pro XL (Obsidian, 512 GB)","₹1,39,999"
https://www.flipkart.com/google-pixel-9-pro-xl-rose-quartz-256-gb/p/itmcf4f12e523027?pid=MOBH2HJGP33UUYDH&lid=LSTMOBH2HJGP33UUYDHVVJT07&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=Search&iid=d9bff35f-7fe3-459f-a2b0-547b082202f7.MOBH2HJGP33UUYDH.SEARCH&ppt=sp&ppn=sp&ssid=h12nagh1pc0000001730653626818&qH=f696c2fbb0b173a0,"Google Pixel 9 Pro XL (Rose Quartz, 256 GB)","₹1,24,999"
https://www.flipkart.com/google-pixel-8a-porcelain-128-gb/p/itm619c078bd72f7?pid=MOBGYQ2MYWFSA3XU&lid=LSTMOBGYQ2MYWFSA3XUKOBOBJ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=d9bff35f-7fe3-459f-a2b0-547b082202f7.MOBGYQ2MYWFSA3XU.SEARCH&ppt=sp&ppn=sp&ssid=h12nagh1pc0000001730653626818&qH=f696c2fbb0b173a0,"Google Pixel 8a (Porcelain, 128 GB)","₹43,999"
https://www.flipkart.com/motorola-edge-50-fusion-marshmallow-blue-128-gb/p/itmf88eea5799a27?pid=MOBGXTYZEZSZQE7W&lid=LSTMOBGXTYZEZSZQE7WIBXLBI&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZEZSZQE7W.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Marshmallow Blue, 128 GB)","₹21,999"
https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-black-beauty-256-gb/p/itmf7f6e88ef68e8?pid=MOBGXFXYMH8CGDMM&lid=LSTMOBGXFXYMH8CGDMMTODP5W&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXFXYMH8CGDMM.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Pro 5G with 125W Charger (Black Beauty, 256 GB)","₹29,999"
https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-luxe-lavender-256-gb/p/itm3281f9ac32d1a?pid=MOBGXFXY2SBHGSVN&lid=LSTMOBGXFXY2SBHGSVNUNNNTJ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXFXY2SBHGSVN.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)","₹29,999"
https://www.flipkart.com/motorola-edge-50-fusion-marshmallow-blue-256-gb/p/itmdcb7e2baaaa91?pid=MOBGXTYZBAS4VM8K&lid=LSTMOBGXTYZBAS4VM8KYYUZ0I&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZBAS4VM8K.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-neo-pantone-grisaille-256-gb/p/itm5b85defa76389?pid=MOBHFHDRVUDB3HFX&lid=LSTMOBHFHDRVUDB3HFXLMEVTW&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHFHDRVUDB3HFX.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Neo (PANTONE Grisaille, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-fusion-hot-pink-256-gb/p/itm93d002e8a2eb1?pid=MOBGXTYZZBUPYFEC&lid=LSTMOBGXTYZZBUPYFECU3Q95H&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZZBUPYFEC.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Hot Pink, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-caneel-bay-256-gb/p/itm1603f674e2178?pid=MOBH2YWHMKHAFHZF&lid=LSTMOBH2YWHMKHAFHZFUTQD0D&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBH2YWHMKHAFHZF.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Pro 5G with 125W Charger (Caneel Bay, 256 GB)","₹29,999"
https://www.flipkart.com/motorola-edge-50-fusion-forest-green-128-gb/p/itm44a2f982e2d64?pid=MOBHYVFVK9NTTND2&lid=LSTMOBHYVFVK9NTTND2PP8RIV&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHYVFVK9NTTND2.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Forest Green, 128 GB)","₹21,999"
https://www.flipkart.com/motorola-edge-50-fusion-hot-pink-128-gb/p/itmfee7de3c2e095?pid=MOBGXTYZCQSXJPC2&lid=LSTMOBGXTYZCQSXJPC2WFIGOL&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZCQSXJPC2.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Hot Pink, 128 GB)","₹21,999"
https://www.flipkart.com/motorola-edge-50-neo-pantone-latte-256-gb/p/itm4cecc0a4796eb?pid=MOBHFHDRRCYFE7YJ&lid=LSTMOBHFHDRRCYFE7YJOXS042&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHFHDRRCYFE7YJ.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Neo (PANTONE Latte, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-peach-fuzz-256-gb/p/itmbb9d98d3f286b?pid=MOBH2Q5YS97TYGFJ&lid=LSTMOBH2Q5YS97TYGFJQS8C5F&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBH2Q5YS97TYGFJ.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)","₹26,999"
https://www.flipkart.com/motorola-edge-50-neo-pantone-nautical-blue-256-gb/p/itm94d3bb79258e9?pid=MOBHFHDRDDW9MKVG&lid=LSTMOBHFHDRDDW9MKVGZPCGUE&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHFHDRDDW9MKVG.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Neo (PANTONE Nautical Blue, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-jungle-green-256-gb/p/itm740d86a7c55d1?pid=MOBH2Q5Y5EVAGS6M&lid=LSTMOBH2Q5Y5EVAGS6M3AMJYD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBH2Q5Y5EVAGS6M.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"MOTOROLA Edge 50 (Jungle Green, 256 GB)","₹26,999"
https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-128-gb/p/itm32aa01db0debf?pid=MOBGXTYZMJK85GFG&lid=LSTMOBGXTYZMJK85GFGHTK438&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZMJK85GFG.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Forest Blue, 128 GB)","₹21,999"
https://www.flipkart.com/motorola-edge-50-fusion-forest-green-256-gb/p/itm372843264e10a?pid=MOBHYVFV3RNAGXF6&lid=LSTMOBHYVFV3RNAGXF6A8TQA2&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHYVFV3RNAGXF6.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Forest Green, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-neo-pantone-poinciana-256-gb/p/itm1b6c43661a1fc?pid=MOBHFHDRZJP6FHPZ&lid=LSTMOBHFHDRZJP6FHPZ0HNLSP&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBHFHDRZJP6FHPZ.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Neo (PANTONE Poinciana, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-koala-grey-256-gb/p/itm31f5f025267eb?pid=MOBH2Q5YDBQAZEZ5&lid=LSTMOBH2Q5YDBQAZEZ5NJN25F&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBH2Q5YDBQAZEZ5.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"MOTOROLA Edge 50 (Koala Grey, 256 GB)","₹26,999"
https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-256-gb/p/itme13bbe694468e?pid=MOBGXTYZZEW8GZE6&lid=LSTMOBGXTYZZEW8GZE6HFCXI9&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXTYZZEW8GZE6.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Fusion (Forest Blue, 256 GB)","₹23,999"
https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-vanilla-cream-256-gb/p/itmcf93f5887df59?pid=MOBH2YWHUNBFDHPW&lid=LSTMOBH2YWHUNBFDHPWMRBJU3&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBH2YWHUNBFDHPW.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Pro 5G with 125W Charger (Vanilla Cream, 256 GB)","₹29,999"
https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-moonlight-pearl-256-gb/p/itm58844545548bd?pid=MOBGXFXYK3GVSARU&lid=LSTMOBGXFXYK3GVSARULH9LJF&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGXFXYK3GVSARU.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)","₹29,999"
https://www.flipkart.com/motorola-edge-50-ultra-5g-nordic-wood-512-gb/p/itm2505749d54461?pid=MOBGZZACJFVMHKZG&lid=LSTMOBGZZACJFVMHKZGNIFCK7&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGZZACJFVMHKZG.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹53,999"
https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-128-gb/p/itmcfb87467e7d9a?pid=MOBGQFX6AG2JD2XT&lid=LSTMOBGQFX6AG2JD2XTMNTYDO&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGQFX6AG2JD2XT.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 40 Neo (Soothing Sea, 128 GB)","₹22,999"
https://www.flipkart.com/motorola-edge-50-ultra-5g-peach-fuzz-512-gb/p/itma2eaf0d31ce43?pid=MOBGZZACSNEDW84P&lid=LSTMOBGZZACSNEDW84PSGUXYD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGZZACSNEDW84P.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)","₹53,999"
https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-128-gb/p/itm6fb5c2c795a3d?pid=MOBGW6JJ4ZJHVGXE&lid=LSTMOBGW6JJ4ZJHVGXEJVV8LF&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=e43de588-0c6f-4ab7-bfab-6a23b87f2570.MOBGW6JJ4ZJHVGXE.SEARCH&ppt=sp&ppn=sp&ssid=najqxba0k00000001730653658476&qH=f696c2fbb0b173a0,"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹22,999"
https://www.flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZEKZWOL&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBGYT3VJDYMMFTZ.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 5G (Cosmic Blue, 256 GB)","₹20,499"
https://www.flipkart.com/vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSVC0OV2&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBGYT3VT78XZHKS.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 5G (Crystal Flake, 256 GB)","₹20,499"
https://www.flipkart.com/vivo-t3-pro-5g-sandstone-orange-256-gb/p/itmcf52c1fcffbf3?pid=MOBH3XHR46RHEMVH&lid=LSTMOBH3XHR46RHEMVHQKBFEZ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH3XHR46RHEMVH.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Pro 5G (Sandstone Orange, 256 GB)","₹26,999"
https://www.flipkart.com/vivo-t3-pro-5g-emerald-green-128-gb/p/itmcf52c1fcffbf3?pid=MOBH3XHRHBUB7Y7U&lid=LSTMOBH3XHRHBUB7Y7U1LMK2U&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH3XHRHBUB7Y7U.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Pro 5G (Emerald Green, 128 GB)","₹24,999"
https://www.flipkart.com/vivo-t3-pro-5g-emerald-green-256-gb/p/itmcf52c1fcffbf3?pid=MOBH3XHRUQMKBEZX&lid=LSTMOBH3XHRUQMKBEZXUBLAII&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH3XHRUQMKBEZX.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Pro 5G (Emerald Green, 256 GB)","₹26,999"
https://www.flipkart.com/vivo-t3-pro-5g-sandstone-orange-128-gb/p/itmcf52c1fcffbf3?pid=MOBH3XHRQD5Q3VRH&lid=LSTMOBH3XHRQD5Q3VRHXVLXBF&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH3XHRQD5Q3VRH.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Pro 5G (Sandstone Orange, 128 GB)","₹24,999"
https://www.flipkart.com/vivo-t3-ultra-lunar-gray-256-gb/p/itme360ff5b7dbab?pid=MOBH4EADBHHPHJGZ&lid=LSTMOBH4EADBHHPHJGZACOAA5&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EADBHHPHJGZ.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Lunar Gray, 256 GB)","₹33,999"
https://www.flipkart.com/vivo-t3-ultra-lunar-gray-256-gb/p/itme360ff5b7dbab?pid=MOBH4EADRB8SXRWF&lid=LSTMOBH4EADRB8SXRWFUEP7F9&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EADRB8SXRWF.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Lunar Gray, 256 GB)","₹35,999"
https://www.flipkart.com/vivo-t3-ultra-frost-green-256-gb/p/itme360ff5b7dbab?pid=MOBH4EACZ7SACMMM&lid=LSTMOBH4EACZ7SACMMMMVZG93&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EACZ7SACMMM.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Frost Green, 256 GB)","₹33,999"
https://www.flipkart.com/vivo-t3-ultra-frost-green-128-gb/p/itme360ff5b7dbab?pid=MOBH4EACPTFX6RNH&lid=LSTMOBH4EACPTFX6RNHWNMW9H&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EACPTFX6RNH.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Frost Green, 128 GB)","₹31,999"
https://www.flipkart.com/vivo-t3-ultra-lunar-gray-128-gb/p/itme360ff5b7dbab?pid=MOBH4EADEDFW9BBK&lid=LSTMOBH4EADEDFW9BBK9ITVTG&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EADEDFW9BBK.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Lunar Gray, 128 GB)","₹31,999"
https://www.flipkart.com/vivo-t3-ultra-frost-green-256-gb/p/itme360ff5b7dbab?pid=MOBH4EACZKRYXR4E&lid=LSTMOBH4EACZKRYXR4EZLDLEC&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4EACZKRYXR4E.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Frost Green, 256 GB)","₹35,999"
https://www.flipkart.com/vivo-v40e-5g-royal-bronze-256-gb/p/itm710974d0d3986?pid=MOBH4K7QB5XUH4Q2&lid=LSTMOBH4K7QB5XUH4Q2GVXDAN&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4K7QB5XUH4Q2.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo V40e 5G (Royal Bronze, 256 GB)","₹30,999"
https://www.flipkart.com/vivo-v40e-5g-mint-green-128-gb/p/itm710974d0d3986?pid=MOBH4K7QTGYZUX6E&lid=LSTMOBH4K7QTGYZUX6EVCTYSE&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4K7QTGYZUX6E.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo V40e 5G (Mint Green, 128 GB)","₹28,999"
https://www.flipkart.com/vivo-v40e-5g-royal-bronze-128-gb/p/itm710974d0d3986?pid=MOBH4K7QHCVHRHAH&lid=LSTMOBH4K7QHCVHRHAHDJJKTD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBH4K7QHCVHRHAH.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo V40e 5G (Royal Bronze, 128 GB)","₹28,999"
https://www.flipkart.com/vivo-v30e-velvet-red-128-gb/p/itm8c27f3c37faad?pid=MOBHY779RZHETJMH&lid=LSTMOBHY779RZHETJMHXD4NYO&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBHY779RZHETJMH.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo V30e (Velvet Red, 128 GB)","₹25,999"
https://www.flipkart.com/vivo-v30e-silk-blue-256-gb/p/itm8c27f3c37faad?pid=MOBHY779F6AAUE4V&lid=LSTMOBHY779F6AAUE4VDV38DF&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=3d8308af-4da6-47d1-a167-7fe1bb10a85f.MOBHY779F6AAUE4V.SEARCH&ppt=sp&ppn=sp&ssid=19brvscivk0000001730653690343&qH=f696c2fbb0b173a0,"vivo V30e (Silk Blue, 256 GB)","₹25,999"
